,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
449,44003.61528,6.51E+15,118,1,54.22,57,142,2,334,334,9,75703,32.2768,-95.3031,144160,254,30806,450,1371825960,32.904611,-95.369637,0
450,44003.61528,1.80E+14,10,6,52.99,89,194,1,335,335,17,54559,46.4959,-90.4383,795,255,31517,451,1371825985,46.038642,-89.551902,0
451,44003.61528,3.59E+15,285,4,44.87,154,41,1,336,336,32,55001,44.8696,-92.8234,2916,256,12964,452,1371825999,43.903187,-91.887008,0
452,44003.61597,2.23E+15,55,8,1.52,200,226,1,337,337,23,39572,30.2508,-89.6011,1414,7,21233,453,1371826061,29.713001,-90.079349,0
453,44003.61667,3.54E+15,226,8,48.85,201,227,2,338,338,11,82190,44.7957,-110.6137,369,15,15296,454,1371826130,44.945198,-111.283947,0
454,44003.61736,3.51E+15,265,6,17.39,190,104,1,339,339,26,63021,38.577,-90.5255,92608,257,37098,455,1371826152,38.516416,-91.088412,0
455,44003.61806,3.77E+14,100,1,47.12,118,106,1,164,164,20,8323,39.4055,-75.3209,804,147,23826,456,1371826210,38.441458,-76.114339,0
456,44003.61806,4.91E+18,36,8,15.67,15,16,1,17,17,4,33040,24.6557,-81.3824,32891,17,31821,457,1371826215,25.562625,-81.812661,0
457,44003.61806,3.60E+15,290,0,32.61,56,228,1,340,340,16,44857,41.2403,-82.6078,23805,258,25621,458,1371826216,41.134903,-82.311256,0
458,44003.61875,4.13E+15,213,0,44.35,141,229,1,341,341,16,43760,39.8788,-82.188,1831,256,19650,459,1371826288,40.782548,-81.849604,0
459,44003.61944,3.05E+13,131,6,38.84,41,42,2,222,222,1,29939,32.6786,-81.2455,302,182,26788,460,1371826371,33.437508,-81.527471,0
460,44003.62014,5.36E+15,291,7,88.67,89,188,1,255,255,31,59714,45.7801,-111.1439,18182,210,27574,461,1371826394,45.033353,-110.733222,0
461,44003.62014,4.17E+15,292,5,3.57,198,225,2,331,331,8,17041,40.2236,-76.538,213,213,26344,462,1371826427,39.231873,-76.023854,0
462,44003.62083,4.59E+15,92,7,148.12,65,223,2,328,328,1,29438,32.5486,-80.307,2408,2,35616,463,1371826451,32.332915,-79.529226,0
463,44003.62083,4.21E+18,293,5,161.37,9,178,1,342,342,14,31567,31.6143,-82.7243,782,30,29967,464,1371826478,30.844109,-83.494447,0
464,44003.62083,4.80E+18,281,2,552.46,58,2,1,343,343,5,48706,43.6088,-83.953,67858,259,34771,465,1371826486,44.032116,-83.106991,0
465,44003.62153,6.30E+11,16,5,8.51,93,230,2,344,344,5,49895,46.3535,-86.6345,765,260,26462,466,1371826509,47.135979,-86.412023,0
466,44003.62153,4.95E+15,294,7,45.67,57,77,2,258,258,25,62856,37.9943,-88.9417,324,212,27926,467,1371826517,37.122514,-88.328393,0
467,44003.62153,3.58E+15,135,4,36.69,33,74,2,109,109,30,85020,33.5623,-112.0559,1312922,103,29883,468,1371826520,33.663207,-111.93532,0
468,44003.62153,3.76E+14,127,6,5.89,93,97,2,126,126,38,69165,41.1558,-101.136,1789,117,29993,469,1371826537,40.546102,-101.624613,0
469,44003.62153,3.50E+15,295,2,41.92,202,41,1,345,345,16,45801,40.7641,-84.0973,86954,112,33808,470,1371826542,40.036255,-84.890546,0
470,44003.62153,2.71E+15,117,8,167.02,35,38,2,41,41,13,70808,30.4066,-91.1468,378909,40,28178,471,1371826554,30.63821,-91.497515,0
471,44003.62222,3.48E+14,150,0,88.3,89,231,1,346,346,4,32935,28.1384,-80.6524,139650,261,20843,472,1371826586,28.635917,-79.704019,0
472,44003.62222,4.94E+15,122,4,21.31,65,36,2,347,347,9,78584,26.4215,-99.0025,18128,244,33184,473,1371826596,25.680009,-99.987469,0
473,44003.62292,4.56E+12,84,4,94.2,144,37,2,348,348,42,46143,39.596,-86.1309,78968,115,24878,474,1371826639,39.294812,-86.289134,0
474,44003.62292,4.50E+18,277,5,50.41,94,63,2,128,128,4,33811,27.9865,-82.0139,237282,119,29039,475,1371826669,28.167899,-82.959513,0
475,44003.62361,3.58E+15,296,1,19.03,203,11,2,349,349,36,87117,35.0203,-106.5503,310,140,28763,476,1371826700,35.861878,-105.587001,0
476,44003.62361,3.57E+15,297,1,14.89,204,2,2,350,350,3,13615,44.0577,-76.0196,1271,262,21411,477,1371826711,44.068256,-76.909719,0
477,44003.62361,4.06E+18,191,6,6.55,115,70,2,159,159,2,84325,41.71,-111.9817,2078,51,23175,478,1371826726,40.75604,-112.027357,0
478,44003.62361,4.08E+12,298,0,41.27,205,232,1,351,351,40,83643,44.6255,-116.4493,129,263,24091,479,1371826728,44.50375,-116.165769,0
479,44003.62361,3.50E+15,299,0,252.46,26,26,2,29,29,9,77358,30.5354,-95.4532,4993,29,17867,480,1371826739,29.742803,-94.781998,0
480,44003.62431,2.13E+14,300,2,355.74,159,212,1,300,300,11,82501,43.0351,-108.2024,19408,161,34223,481,1371826746,42.280586,-108.411593,0
481,44003.62431,3.53E+15,53,7,24.93,168,200,2,271,271,18,5733,43.8065,-73.0882,5895,220,27588,482,1371826761,43.972745,-73.449261,0
482,44003.625,3.01E+13,301,2,313.38,71,125,1,162,162,20,7747,40.4109,-74.238,30770,100,34088,483,1371826815,40.96964,-74.160249,0
483,44003.625,3.56E+15,209,3,1.03,102,110,1,137,137,9,77566,29.0393,-95.4401,28739,128,36521,484,1371826826,29.184856,-94.726437,0
484,44003.62569,3.57E+15,49,8,67.75,206,219,2,352,352,6,91321,34.3795,-118.523,34882,264,26048,485,1371826878,33.52935,-118.160218,0
485,44003.62569,4.90E+15,302,8,62.35,38,97,2,171,171,3,12419,41.8467,-74.1038,722,154,33165,486,1371826890,41.652797,-74.709973,0
486,44003.62569,4.42E+15,303,3,3.34,207,231,2,353,353,16,43330,40.813,-83.4196,118,265,21136,487,1371826899,40.618236,-83.341865,0
487,44003.62569,4.56E+12,304,8,13.46,29,87,1,99,99,36,87035,34.9889,-106.0609,7268,93,32359,488,1371826905,35.492449,-105.688423,0
488,44003.62639,3.53E+15,30,7,69.11,39,42,1,354,354,31,59014,45.2857,-108.9082,1446,218,28505,489,1371826930,45.783381,-108.264676,0
499,44003.62639,3.53E+15,208,2,8.69,208,232,2,355,355,1,29911,32.9413,-81.1807,1725,266,27368,490,1371826949,33.326021,-81.651078,0
500,44003.62639,3.53E+15,105,5,9.16,115,150,2,194,194,28,37663,36.4715,-82.4834,87124,171,31822,491,1371826957,35.96052,-83.289973,0
501,44003.62639,4.86E+12,305,3,4.36,152,82,2,356,356,8,16839,41.0036,-78.1104,489,267,20713,492,1371826960,41.637348,-78.275198,0
502,44003.62708,1.80E+14,299,0,39.51,182,211,2,297,297,25,62075,39.3036,-89.2853,3458,14,31389,493,1371826997,39.099211,-89.911079,0
503,44003.62708,3.55E+15,306,4,14.63,166,233,1,357,357,25,62424,39.0319,-88.4074,2092,268,22766,494,1371827011,39.878585,-87.710613,0
504,44003.62708,2.72E+15,60,5,1.18,12,147,2,288,288,28,37040,36.522,-87.349,151785,229,27116,495,1371827024,35.785532,-87.720425,0
505,44003.62778,3.50E+15,185,1,36.63,6,37,2,358,358,36,88256,32.274,-104.0914,1925,125,19140,496,1371827052,32.691699,-104.683031,0
506,44003.62778,2.72E+15,1,0,4.7,85,95,1,114,114,27,4287,44.0575,-69.9656,3224,108,35664,497,1371827055,44.445912,-69.845862,0
507,44003.62778,1.80E+14,232,0,6.55,71,234,1,359,359,16,44702,40.8027,-81.3739,192805,269,23192,498,1371827093,41.513059,-82.008669,0
508,44003.62847,4.99E+12,90,1,96.05,13,13,1,14,14,3,12575,41.4575,-74.1659,2258,14,13591,499,1371827109,41.399449,-73.853894,0
509,44003.62847,2.25E+15,71,7,13.36,166,235,1,360,360,24,67584,38.6411,-100.138,269,221,22961,500,1371827112,38.770019,-99.82933,0
510,44003.62847,1.80E+14,90,1,23.34,65,65,2,361,361,3,12222,42.6853,-73.8253,151022,270,14397,501,1371827152,41.688206,-73.931599,0
511,44003.62917,6.01E+15,307,5,8.18,164,195,2,264,264,39,22810,38.8089,-78.7776,863,167,26520,502,1371827174,37.896448,-78.107834,0
512,44003.62917,4.75E+12,75,6,9.07,161,192,2,261,261,42,46346,41.4802,-86.6919,1423,215,36075,503,1371827174,42.293905,-87.045337,0
513,44003.62917,4.38E+18,175,7,107.71,142,10,1,362,362,6,94619,37.7878,-122.1884,381459,271,27032,504,1371827175,36.832297,-122.643996,0
514,44003.62917,2.26E+15,177,7,22.74,55,133,1,172,172,9,78214,29.3641,-98.4924,1595797,155,34989,505,1371827179,29.938746,-97.734215,0
515,44003.62917,4.65E+15,268,9,4.68,53,63,2,67,67,10,42171,37.0581,-86.1938,6841,64,36317,506,1371827180,37.673167,-86.154883,0
516,44003.62917,5.02E+11,52,0,30.48,209,54,1,363,363,8,16878,40.9493,-78.3129,1762,207,22770,507,1371827187,40.427063,-79.22495,0
517,44003.62917,4.75E+12,48,8,114.22,161,192,2,261,261,42,46346,41.4802,-86.6919,1423,215,36075,508,1371827189,42.472831,-87.590235,0
518,44003.62917,4.36E+15,308,1,73.37,210,236,1,364,364,47,89512,39.5483,-119.7957,276896,260,35501,509,1371827218,39.808784,-118.811614,0
519,44003.62917,4.54E+18,309,8,19.22,5,70,1,116,116,36,87533,35.9866,-106.0654,18408,109,26498,510,1371827218,35.904748,-105.37847,0
520,44003.62986,4.76E+12,39,4,12.05,58,5,1,70,70,9,75048,32.9643,-96.6012,20328,66,31218,511,1371827223,32.926603,-97.436468,0
521,44003.62986,3.76E+14,165,1,168.15,5,237,1,365,365,25,60193,42.0144,-88.0935,92294,272,25324,512,1371827237,41.911365,-88.177836,0
522,44003.62986,5.56E+15,299,0,43.22,211,238,1,366,366,6,96038,41.6125,-122.5258,589,273,16792,513,1371827243,42.197516,-121.740167,0
523,44003.62986,4.91E+18,153,2,51.77,15,16,1,17,17,4,33040,24.6557,-81.3824,32891,17,31821,514,1371827274,25.518574,-80.632059,0
524,44003.63056,3.58E+15,310,3,8.27,123,32,2,367,367,8,19149,40.0369,-75.0664,1526206,274,31048,515,1371827308,41.009564,-74.266427,0
525,44003.63056,3.53E+15,311,10,4.54,212,239,2,368,368,8,17060,40.4679,-77.8967,1334,275,31763,516,1371827310,39.800444,-77.485215,0
526,44003.63056,2.51E+15,312,0,1.97,51,94,1,369,369,5,48088,42.5164,-82.9832,134056,262,20736,517,1371827317,42.850909,-82.188012,0
527,44003.63056,3.50E+15,313,0,23.33,187,26,1,311,311,22,20895,39.0298,-77.0793,19054,242,28011,518,1371827334,39.381571,-76.848057,0
528,44003.63125,4.75E+12,314,5,136.58,161,192,2,261,261,42,46346,41.4802,-86.6919,1423,215,36075,519,1371827341,41.406537,-86.533296,0
529,44003.63125,3.03E+13,264,5,3.09,38,43,2,46,46,25,61454,40.6761,-91.0391,725,45,26631,520,1371827341,41.143338,-90.502649,0
530,44003.63125,4.86E+18,214,4,46.34,47,51,1,55,55,18,5654,44.1554,-72.4847,970,54,34241,521,1371827367,44.157774,-71.5398,0
531,44003.63125,3.06E+13,51,7,83.24,121,42,2,208,208,43,28073,35.1836,-81.4552,5621,181,26982,522,1371827375,34.312845,-81.751375,0
532,44003.63194,4.71E+15,315,6,41.96,133,240,2,370,370,10,40820,36.7558,-83.1838,581,276,24507,523,1371827404,37.137629,-82.236135,0
533,44003.63194,6.01E+15,115,7,53.48,135,154,2,199,199,16,44233,41.2419,-81.7453,7646,57,32401,524,1371827429,41.916053,-81.538148,0
534,44003.63194,3.04E+13,240,1,27.25,6,5,2,6,6,3,14816,42.1939,-76.7361,520,6,33524,525,1371827432,42.157631,-76.100277,0
535,44003.63264,3.51E+15,135,4,60.4,120,241,1,371,371,3,14425,42.958,-77.3083,10717,277,19280,526,1371827472,42.068937,-78.010144,0
536,44003.63264,6.76E+11,62,1,80.21,33,160,2,212,212,35,26339,39.4125,-80.6352,255,130,26277,527,1371827496,38.527293,-81.353943,0
537,44003.63333,3.50E+15,40,8,32.76,213,242,1,372,372,5,48214,42.3669,-82.9938,673342,278,30561,528,1371827524,42.928199,-82.326183,0
538,44003.63333,2.23E+15,316,1,5.11,200,226,1,337,337,23,39572,30.2508,-89.6011,1414,7,21233,529,1371827536,30.331042,-90.080735,0
539,44003.63403,3.51E+15,317,3,8.82,128,144,1,187,187,26,63010,38.4305,-90.387,35439,166,31137,530,1371827606,37.485914,-89.469088,0
540,44003.63472,3.72E+14,318,4,61.42,188,243,2,373,373,20,8830,40.5716,-74.3167,18459,279,10671,531,1371827646,39.846208,-74.545112,0
541,44003.63472,3.53E+15,35,4,23.16,5,4,1,5,5,5,49632,44.2529,-85.017,1126,5,20276,532,1371827651,44.617323,-85.999926,0
542,44003.63472,1.80E+14,188,7,221.53,64,42,2,147,147,6,92585,33.7467,-117.1721,54287,135,26564,533,1371827678,33.808656,-116.384481,0
543,44003.63472,3.56E+15,319,2,3.25,214,244,2,374,374,45,58569,46.1838,-101.2589,77,43,32859,534,1371827680,46.487563,-102.120829,0
544,44003.63472,2.24E+15,63,7,7.21,12,245,2,375,375,11,82227,42.73,-104.7024,241,125,29571,535,1371827693,43.033987,-104.359232,0
545,44003.63611,1.80E+14,128,5,3.47,27,29,2,32,32,20,7060,40.6152,-74.415,71485,32,27229,536,1371827773,41.366082,-73.972602,0
546,44003.63611,3.06E+13,295,2,8.49,17,246,2,376,376,8,18103,40.5891,-75.4645,166081,280,36069,537,1371827794,41.141535,-76.076811,0
547,44003.63611,2.29E+15,320,0,26.44,86,247,2,377,377,3,10039,40.8265,-73.9383,1577385,281,29827,538,1371827798,40.87299,-74.382261,0
548,44003.63681,3.01E+13,293,5,95.89,195,221,2,324,324,28,37932,35.9335,-84.1481,391389,248,34446,539,1371827826,36.547285,-84.066803,0
549,44003.63681,4.91E+15,249,4,36.33,16,17,2,18,18,9,76050,32.2779,-97.2351,5875,18,33809,540,1371827846,32.272587,-97.206004,0
550,44003.63681,3.81E+13,34,0,43.49,156,181,2,247,247,9,77327,30.33,-95.0202,34153,14,34953,541,1371827872,30.681297,-94.886405,0
551,44003.6375,3.76E+14,321,0,75.69,184,134,1,378,378,26,64659,39.7795,-93.3014,964,282,27386,542,1371827881,40.662681,-92.930413,0
552,44003.6375,6.76E+11,73,0,11.83,215,153,2,379,379,14,39897,30.8836,-84.3246,3430,184,18347,543,1371827891,31.010315,-85.088562,0
553,44003.6375,2.72E+15,45,6,16.54,85,95,1,114,114,27,4287,44.0575,-69.9656,3224,108,35664,544,1371827891,44.03433,-69.679493,0
554,44003.6375,6.01E+15,159,3,3.36,144,248,2,380,380,8,15432,40.1151,-79.8627,427,224,18664,545,1371827914,39.206862,-79.105943,0
555,44003.6375,2.30E+15,322,6,71.09,194,249,2,381,381,25,61830,39.9972,-88.6962,478,283,21928,546,1371827915,39.321006,-88.102307,0
556,44003.6375,3.03E+13,55,8,7.08,216,161,1,382,382,2,84735,37.7175,-112.4777,258,214,22609,547,1371827918,38.69696,-112.854869,0
557,44003.6375,4.75E+12,323,2,246.73,161,192,2,261,261,42,46346,41.4802,-86.6919,1423,215,36075,548,1371827932,40.786162,-87.652333,0
558,44003.6375,3.78E+14,324,3,7.06,5,236,1,383,383,17,54154,44.8755,-88.1555,5548,224,27648,549,1371827934,44.715569,-88.479676,0
559,44003.6375,3.57E+15,325,8,2.39,149,96,1,233,233,42,46765,41.2249,-85.0301,5341,197,34662,550,1371827937,40.505514,-85.98264,0
560,44003.63819,3.50E+15,246,5,122.07,56,149,1,193,193,34,99033,47.2271,-117.0819,895,119,36311,551,1371827946,47.985324,-116.634545,0
561,44003.63819,4.86E+18,42,7,71.95,47,51,1,55,55,18,5654,44.1554,-72.4847,970,54,34241,552,1371827952,44.079062,-72.007575,0
562,44003.63889,4.91E+18,175,7,33.85,15,16,1,17,17,4,33040,24.6557,-81.3824,32891,17,31821,553,1371828004,24.170971,-81.546245,0
563,44003.63889,3.45E+14,143,4,105.1,131,250,1,384,384,23,38922,33.9215,-89.6782,3451,222,30821,554,1371828007,34.826923,-89.560916,0
564,44003.63889,6.76E+11,326,6,114.38,215,153,2,379,379,14,39897,30.8836,-84.3246,3430,184,18347,555,1371828011,29.891735,-84.918105,0
565,44003.63889,3.02E+13,258,7,39.98,217,251,1,385,385,12,35764,34.7031,-86.3068,653,284,24277,556,1371828022,34.567289,-85.551881,0
566,44003.63889,4.18E+18,327,8,116.53,33,252,2,386,386,36,87558,36.6659,-105.4694,606,140,32392,557,1371828024,36.815628,-105.649218,0
567,44003.63889,4.73E+15,239,6,23.88,218,44,1,387,387,3,11957,41.1437,-72.2879,743,285,25100,558,1371828057,40.364916,-71.606441,0
568,44003.63958,6.55E+15,33,7,75.6,219,253,1,388,388,4,33981,26.9379,-82.2388,79008,286,30925,559,1371828063,26.095084,-82.46681,0
569,44003.63958,1.80E+14,328,6,112.3,15,67,1,73,73,4,33710,27.7898,-82.7243,341043,69,32567,560,1371828074,27.257568,-83.307255,0
570,44003.63958,4.67E+15,87,8,5.49,56,117,1,148,148,42,46702,40.8618,-85.6067,2304,136,20295,561,1371828082,40.43049,-85.211133,0
571,44003.63958,6.01E+15,77,8,21.51,3,14,2,15,15,12,36749,32.5104,-86.8138,1089,15,26239,562,1371828114,31.627483,-86.052255,0
572,44003.64028,1.80E+14,170,7,108.34,195,254,2,389,389,12,36009,31.571,-86.2743,2566,179,21362,563,1371828172,31.991525,-85.918159,0
573,44003.64097,3.57E+15,292,5,7.56,51,58,1,62,62,3,12534,42.247,-73.7552,17867,60,36005,564,1371828184,42.147355,-74.086545,0
574,44003.64097,6.01E+15,329,1,70.95,43,48,1,51,51,27,4616,44.2541,-68.5565,824,50,27335,565,1371828185,44.892284,-67.696852,0
575,44003.64097,2.13E+14,169,8,7.73,120,255,1,390,390,3,14711,42.32,-78.0943,1766,1,22801,566,1371828205,43.055911,-78.5061,0
576,44003.64097,4.89E+18,330,7,109.88,47,14,1,291,291,6,95827,38.5662,-121.3286,757530,182,28975,567,1371828213,37.933185,-121.377611,0
577,44003.64167,3.43E+14,331,4,40.63,7,54,2,391,391,46,6024,42.0158,-73.2913,647,154,32046,568,1371828242,41.670636,-72.796633,0
578,44003.64167,3.04E+13,332,9,4.69,153,112,2,238,238,33,74720,33.8396,-96.3648,608,24,34116,569,1371828253,34.667878,-96.539902,0
579,44003.64236,4.91E+15,333,9,2.84,16,17,2,18,18,9,76050,32.2779,-97.2351,5875,18,33809,570,1371828309,33.27705,-96.75969,0
580,44003.64236,3.57E+15,3,2,26.79,2,2,2,2,2,2,84002,40.3207,-110.436,302,2,32890,571,1371828351,40.427773,-110.45888,0
581,44003.64306,3.56E+15,309,8,59.33,21,256,1,392,392,30,86018,35.2563,-111.95,759,287,20907,572,1371828370,35.271473,-112.678922,0
582,44003.64306,3.52E+15,177,7,63.29,43,257,1,393,393,3,10463,40.8798,-73.9067,1382480,288,33186,573,1371828405,41.879315,-73.572825,0
583,44003.64375,6.01E+15,280,4,135.02,220,258,2,394,394,28,38315,35.2289,-88.644,3876,48,22239,574,1371828429,34.928754,-89.283126,0
584,44003.64583,4.19E+15,334,9,8.1,78,46,2,102,102,16,43102,39.6251,-82.7552,4512,96,33880,575,1371828603,39.02483,-82.412508,0
585,44003.64583,3.01E+13,38,7,26.88,221,228,2,395,395,24,67851,37.9931,-100.9893,2691,253,34197,576,1371828627,38.423349,-100.93466,0
586,44003.64583,3.41E+14,161,7,116.47,157,193,1,396,396,5,48088,42.5164,-82.9832,134056,289,29359,577,1371828636,43.208604,-82.121373,0
587,44003.64653,4.17E+12,335,8,11.05,222,85,2,397,397,3,14537,43.033,-77.1575,207,261,22916,578,1371828682,43.74394,-76.876276,0
588,44003.64653,6.76E+11,324,3,6.22,41,46,2,49,49,20,7439,41.0767,-74.5982,2456,48,34406,579,1371828712,41.041988,-73.652938,0
589,44003.64653,6.76E+11,87,8,2.76,21,76,1,85,85,38,68438,40.6267,-96.7456,142,80,24708,580,1371828713,40.306748,-96.770604,0
590,44003.64722,2.45E+15,336,5,4.46,149,259,1,398,398,32,56379,45.604,-94.1591,16163,290,31830,581,1371828728,45.053904,-93.82173,0
591,44003.64722,4.00E+15,136,6,48.41,132,44,1,195,195,12,35022,33.3224,-86.9657,71463,172,32547,582,1371828737,32.398099,-87.384321,0
592,44003.64722,3.55E+15,337,5,135.58,223,112,1,399,399,26,63388,38.8874,-91.7689,710,291,25838,583,1371828742,38.812819,-91.53524,0
593,44003.64722,4.29E+18,26,0,16.64,39,42,1,400,400,31,59871,45.8433,-113.8748,218,292,34927,584,1371828764,46.732692,-113.187453,0
594,44003.64792,4.10E+12,14,4,50.32,21,183,1,250,250,9,79343,33.6666,-101.5277,1571,58,30129,585,1371828781,33.952355,-100.916334,0
595,44003.64792,2.26E+15,92,7,123.59,55,133,1,172,172,9,78214,29.3641,-98.4924,1595797,155,34989,586,1371828814,28.888155,-99.035728,0
596,44003.64861,3.59E+15,239,6,38.18,194,260,2,401,401,27,4680,44.4971,-67.9503,1131,293,21680,587,1371828840,43.72236,-68.399601,0
597,44003.64861,3.54E+15,117,8,109.25,185,215,2,307,307,16,43408,41.5686,-83.3632,269,238,24000,588,1371828841,42.395348,-83.69708,0
598,44003.64861,3.54E+15,239,6,49.35,120,128,1,166,166,9,79085,34.7437,-102.5064,53,149,33774,589,1371828869,35.219858,-103.435715,0
599,44003.64861,4.16E+12,34,0,159.73,215,77,2,402,402,32,55065,44.5274,-93.0196,1201,10,29216,590,1371828899,45.526158,-93.270873,0
600,44003.64931,2.25E+15,124,6,4.66,78,261,2,403,403,16,44265,41.0109,-81.2977,51,1,22133,591,1371828918,41.700131,-81.791089,0
601,44003.64931,4.28E+12,338,7,4.76,38,262,2,404,404,8,15486,40.0246,-79.6955,2303,240,32005,592,1371828931,39.305018,-79.558079,0
602,44003.65,4.86E+12,44,4,9.37,152,82,2,356,356,8,16839,41.0036,-78.1104,489,267,20713,593,1371828971,40.524384,-78.49505,0
603,44003.65,6.39E+11,109,5,20.19,105,97,2,140,140,3,13647,44.6087,-74.9732,69,130,33394,594,1371828972,43.946428,-74.177508,0
604,44003.65,3.53E+15,263,4,8.7,38,3,2,405,405,25,62926,37.3712,-89.1349,2263,27,30938,595,1371829015,36.76641,-89.721728,0
605,44003.65069,2.13E+14,286,4,16.32,224,263,2,406,406,9,79548,33.0771,-99.959,932,294,20068,596,1371829033,32.423602,-99.694002,0
606,44003.65069,6.54E+15,330,7,57.14,51,52,1,407,407,42,46322,41.55,-87.4569,23727,295,29990,597,1371829034,42.217825,-87.892181,0
607,44003.65069,3.53E+15,9,6,2.49,208,232,2,355,355,1,29911,32.9413,-81.1807,1725,266,27368,598,1371829034,32.244848,-81.437004,0
608,44003.65069,3.04E+13,294,7,82.42,173,149,2,278,278,8,18433,41.5744,-75.5881,6508,225,29759,599,1371829048,40.596365,-75.522817,0
609,44003.65069,3.56E+15,155,0,48.71,21,256,1,392,392,30,86018,35.2563,-111.95,759,287,20907,600,1371829051,34.667313,-112.335784,0
610,44003.65069,3.50E+14,310,3,616.78,225,264,1,408,408,10,40914,37.1046,-83.5706,467,215,30837,601,1371829057,37.331804,-84.156771,0
611,44003.65069,6.53E+15,339,10,9.79,14,198,2,409,409,18,5461,44.3346,-73.098,4542,272,35873,602,1371829057,44.019518,-73.797242,0
612,44003.65139,3.01E+13,164,7,43.08,226,265,1,410,410,32,56729,48.6669,-96.5969,140,296,15347,603,1371829096,49.579289,-97.163384,0
613,44003.65139,4.51E+15,313,0,62.8,53,60,2,64,64,7,57036,43.2893,-97.1904,811,62,26386,604,1371829106,44.154717,-97.489338,0
614,44003.65139,4.65E+15,340,0,27.87,53,63,2,67,67,10,42171,37.0581,-86.1938,6841,64,36317,605,1371829113,36.765301,-86.181291,0
615,44003.65139,6.01E+15,97,2,9.99,150,171,2,234,234,32,55080,45.6675,-93.2433,2607,198,35037,606,1371829123,46.210552,-94.23198,0
616,44003.65208,2.29E+15,331,4,17.15,1,1,1,1,1,1,29209,33.9659,-80.9355,333497,1,24916,607,1371829144,34.235448,-81.649282,0
617,44003.65208,3.72E+14,341,8,108.45,136,155,1,200,200,3,12466,41.8948,-73.9767,2471,175,24128,608,1371829174,42.207797,-73.825392,0
618,44003.65208,6.01E+15,196,8,14.3,38,91,2,108,108,33,73754,36.385,-98.0727,1078,102,19181,609,1371829188,35.975096,-98.400966,0
619,44003.65278,6.57E+15,326,6,88.36,206,90,2,411,411,33,74130,36.2395,-95.9596,413574,297,25007,610,1371829202,35.39391,-96.117102,0
620,44003.65278,3.65E+13,156,1,2.3,89,266,1,412,412,16,43321,40.4971,-82.8342,267,298,38381,611,1371829205,40.577047,-82.686392,0
621,44003.65278,3.42E+14,46,1,28.09,22,9,2,413,413,14,31046,33.1194,-83.8235,3343,299,33032,612,1371829238,33.411109,-83.09721,0
622,44003.65278,3.76E+14,235,8,69.98,157,41,1,414,414,39,24433,38.4207,-79.4629,99,300,31499,613,1371829245,39.282816,-79.740551,0
623,44003.65278,4.56E+18,23,5,11.11,20,20,2,22,22,15,80951,38.8881,-104.6556,525713,22,33733,614,1371829251,38.134385,-104.982515,0
624,44003.65347,1.80E+14,158,8,140.4,27,29,2,32,32,20,7060,40.6152,-74.415,71485,32,27229,615,1371829278,39.788867,-74.399571,0
625,44003.65347,5.36E+15,9,6,5.09,89,188,1,255,255,31,59714,45.7801,-111.1439,18182,210,27574,616,1371829282,45.13787,-111.016312,0
626,44003.65347,3.01E+13,122,4,86.52,221,228,2,395,395,24,67851,37.9931,-100.9893,2691,253,34197,617,1371829290,37.676917,-100.864958,0
627,44003.65347,1.80E+14,342,4,42.32,227,242,1,415,415,25,61272,41.2153,-90.9879,1504,169,34247,618,1371829292,40.651547,-91.37384,0
628,44003.65417,6.01E+15,58,7,29.57,171,202,2,276,276,37,1257,42.1001,-73.3611,2121,223,26951,619,1371829333,41.390859,-72.892377,0
629,44003.65417,3.77E+14,314,5,3.19,42,47,2,50,50,26,63665,37.3272,-91.0243,241,49,27329,620,1371829358,36.334242,-90.671175,0
630,44003.65486,3.05E+13,343,1,6.63,226,122,1,416,416,44,3220,43.4512,-71.489,7430,301,20102,621,1371829421,42.646782,-71.910757,0
631,44003.65486,3.60E+15,344,6,53.05,3,3,2,3,3,3,11710,40.6729,-73.5365,34496,3,25862,622,1371829427,41.645151,-74.148344,0
632,44003.65486,3.54E+15,345,3,7.62,99,267,1,417,417,25,62668,39.5723,-90.2379,1512,302,37748,623,1371829433,40.465173,-90.117516,0
633,44003.65486,2.71E+15,267,5,4.08,35,38,2,41,41,13,70808,30.4066,-91.1468,378909,40,28178,624,1371829439,31.115471,-91.412284,0
634,44003.65556,3.59E+15,179,7,89.46,66,214,1,418,418,8,15923,40.3673,-79.1605,1770,303,34676,625,1371829443,40.213272,-79.094161,0
635,44003.65556,3.50E+15,5,4,9.66,90,153,2,198,198,30,85086,33.8155,-112.1202,1312922,28,36494,626,1371829444,33.58007,-112.74485,0
636,44003.65556,4.21E+18,340,0,8.2,73,191,2,419,419,41,97452,43.921,-122.7806,1420,273,24057,627,1371829480,44.45987,-123.59791,0
637,44003.65625,6.76E+11,17,4,31.88,3,268,2,420,420,4,33417,26.7197,-80.1248,459921,109,22081,628,1371829500,25.804225,-79.240218,0
638,44003.65625,3.46E+14,346,9,16.83,183,16,2,303,303,35,24970,37.7418,-80.4626,4575,236,33533,629,1371829521,36.807586,-80.715879,0
639,44003.65625,1.80E+14,347,3,8.04,30,31,2,34,34,17,53801,42.9207,-91.0685,878,34,27353,630,1371829532,42.184652,-91.389132,0
